,school_id,miur_code,text_review,school_name,sentiment
140,29258,TNFP254STA,Bellissima,SETTORE INDUSTRIA E ARTIGIANATO,Positive
141,29259,TNFP254STA,Piacevolmente colpito dalla serietà di insegnanti e dirigente...,SETTORE SERVIZI,Positive
142,29259,TNFP254STA,Bellissima,SETTORE SERVIZI,Positive
143,29261,TNCF001001,È UNA SCUOLA PER PERSONE CHE NON VOGLIO FARE NIENTE  CHE NON VOLGIO STUDIARE È UNA SCUOLA CHE NON CONSIGLIO A NESSUNO,SETTORE INDUSTRIA E ARTIGIANATO,Negative
144,29261,TNCF001001,"Sono stata convocata per svolgere alcuni giorni di lezione sulla ""gestione degli acquisti in un ristorante"". La scuola è ottimamente organizzata, si respira un clima molto sereno e collaborativo.",SETTORE INDUSTRIA E ARTIGIANATO,Positive
145,29262,TNCF001001,È UNA SCUOLA PER PERSONE CHE NON VOGLIO FARE NIENTE  CHE NON VOLGIO STUDIARE È UNA SCUOLA CHE NON CONSIGLIO A NESSUNO,SETTORE SERVIZI,Negative
146,29262,TNCF001001,"Sono stata convocata per svolgere alcuni giorni di lezione sulla ""gestione degli acquisti in un ristorante"". La scuola è ottimamente organizzata, si respira un clima molto sereno e collaborativo.",SETTORE SERVIZI,Positive
147,29264,TNCF007001,"Tutta la mia stima alla Professoressa oggettoDi questo atto vandalico.Coraggiosi!!Con passamontagna, di nascosto.E se la sono presa con le ruote della macchina, sbagliando anche macchinaPensate come siamo messi.D altra parte una Professoressa che ne ha fatto della sua professione una missione.Pur in un contesto molto difficile, dove probabilmente i valori che Lei vuole trasmettere non sono accolti dall altra parte.Oggi impegno, dedizione, cultura, educazioneMa soprattutto regole danno fastidio.Allora buchiamo le ruote alla macchina della prof.Coraggio Sig.ra Professoressa, tanta gente è con lei.La stimiamo e la incoraggiamo.Tutta la mia stima alla Professoressa oggettoDi questo atto vandalico.Coraggiosi!! …Altro",SETTORE SERVIZI,Positive
148,29264,TNCF007001,Bello,SETTORE SERVIZI,Positive
149,29267,,"Questa è la scuola in cui svolgo la mia attività come bidella e che dà delle ottime opportunità di inserimento nel mondo del lavoro ai nostri giovani che  hanno voglia di studiare e di trovare un impiego che dia loro soddisfazione e solidità economica cosa di cui oggi hanno assoluto bisogno. Offre molteplici percorsi scolastici che spaziano in molti settori dell'artigianato, c'è solo l'imbarazzo della scelta.Questa è la scuola in cui svolgo la mia attività come bidella e che dà delle ottime opportunità di inserimento nel mondo del lavoro ai nostri giovani che  hanno voglia di studiare e di trovare un impiego che dia loro soddisfazione e …Altro",SETTORE INDUSTRIA E ARTIGIANATO SERALE,Positive
150,29267,,Ottima Scuola.... anche per noi del serale,SETTORE INDUSTRIA E ARTIGIANATO SERALE,Positive
151,29267,,Piaciuto tantissimo,SETTORE INDUSTRIA E ARTIGIANATO SERALE,Positive
152,29267,,Bello,SETTORE INDUSTRIA E ARTIGIANATO SERALE,Positive
153,29269,TNFP272STA,Scuola qualificata per un ottima formazione!,SETTORE SERVIZI,Positive
154,29273,TNCF004001,"Ho avuto il piacere di poter collaborare per pochissimi giorni presso questo Istituto professionale. Inizialemente, non essendo di Trento e avendo visto altre scuole professionali pensavo di capitare nella classica professionale.Tutto altro, struttura innovativa, sussidi didattici all avanguardia (iOS regna sovrano) rapporto tra professori e studenti ammirevole.Questa è la scuola che una volta visitata sicuramente farebbe passare i pregiudizi che hanno la media delle persone verso le scuole professionaliHo avuto il piacere di poter collaborare per pochissimi giorni presso questo Istituto professionale. Inizialemente, non essendo di Trento e avendo visto altre scuole professionali pensavo di capitare nella classica professionale. …Altro",SETTORE INDUSTRIA E ARTIGIANATO,Positive
155,29273,TNCF004001,Non mi hanno amesso eppure avevo fatto il progetto Ponte e avevo detto che avevo ottime capacità. comunque si presenta un bell istituto in centro a Trento peccato però che è a numero chiuso !,SETTORE INDUSTRIA E ARTIGIANATO,Positive
156,29273,TNCF004001,"Scuola ben attrezzata, corpo docenti in continuo aggiornamento con nuove tecniche di insegnamento e tecnologie all'avanguardia.",SETTORE INDUSTRIA E ARTIGIANATO,Positive
157,29273,TNCF004001,Lo ho conosciuto per motivi professionali e posso testimoniare che si tratta di un istituto moderno ben attrezzato e diretto da personale altamente qualificato.,SETTORE INDUSTRIA E ARTIGIANATO,Positive
158,29273,TNCF004001,Ottima rilegatoria gestita da artigiano di pregjo,SETTORE INDUSTRIA E ARTIGIANATO,Positive
159,29273,TNCF004001,Scuola superiore e alta formazione con metrologie innovative e sguardo umano,SETTORE INDUSTRIA E ARTIGIANATO,Neutral
160,29273,TNCF004001,Bella scuola (sarà che la frequento eh?),SETTORE INDUSTRIA E ARTIGIANATO,Positive
161,29273,TNCF004001,Scuola grafica innovativa e ben strutturata,SETTORE INDUSTRIA E ARTIGIANATO,Positive
162,29273,TNCF004001,Pessima esperienza scolastica.,SETTORE INDUSTRIA E ARTIGIANATO,Negative
163,29277,TNFP262STA,"Professionalità, Qualità",SETTORE SERVIZI,Positive
164,29277,TNFP262STA,Bella scuola,SETTORE SERVIZI,Positive
165,29284,,Bellissima scuola!!!,SETTORE SERVIZI SERALE,Positive
166,29286,TNFP253STA,Grande centro per formare giovani preparati.,SETTORE INDUSTRIA E ARTIGIANATO,Positive
167,29286,TNFP253STA,Scuola molto bella merita studiare,SETTORE INDUSTRIA E ARTIGIANATO,Positive
168,29287,TNFP253STA,Grande centro per formare giovani preparati.,SETTORE SERVIZI,Positive
169,29287,TNFP253STA,Scuola molto bella merita studiare,SETTORE SERVIZI,Positive
170,29803,TNTD00301L,Tanti insegnanti pensano solo al programma senza stimolare e valorizzare i ragazzi. Anni fa non era così,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,Negative
171,29803,TNTD00301L,bella scuola con vari indirizzi utili per il tuo insegnamento scolastico,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,Positive
172,29803,TNTD00301L,Ottima scuola e bravissimi insegnanti,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,Positive
173,29803,TNTD00301L,Bello l'indirizzo conduzione del mezzo aereo,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,Positive
174,29803,TNTD00301L,Ottimo istituto,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,Positive
175,29803,TNTD00301L,Ottimo liceo scientifico sportivo,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,Positive
176,29803,TNTD00301L,Bello l'indirizzo sportivo,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,Positive
177,29803,TNTD00301L,Bella scuola,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,Positive
178,29804,TNRC00350N,Tanti insegnanti pensano solo al programma senza stimolare e valorizzare i ragazzi. Anni fa non era così,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE,Negative
179,29804,TNRC00350N,bella scuola con vari indirizzi utili per il tuo insegnamento scolastico,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE,Positive
180,29804,TNRC00350N,Ottima scuola e bravissimi insegnanti,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE,Positive
181,29804,TNRC00350N,Bello l'indirizzo conduzione del mezzo aereo,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE,Positive
182,29804,TNRC00350N,Ottimo istituto,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE,Positive
183,29804,TNRC00350N,Ottimo liceo scientifico sportivo,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE,Positive
184,29804,TNRC00350N,Bello l'indirizzo sportivo,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE,Positive
185,29804,TNRC00350N,Bella scuola,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE,Positive
186,29805,TNTD00301L,Tanti insegnanti pensano solo al programma senza stimolare e valorizzare i ragazzi. Anni fa non era così,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,Negative
187,29805,TNTD00301L,bella scuola con vari indirizzi utili per il tuo insegnamento scolastico,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,Positive
188,29805,TNTD00301L,Ottima scuola e bravissimi insegnanti,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,Positive
189,29805,TNTD00301L,Bello l'indirizzo conduzione del mezzo aereo,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,Positive
190,29805,TNTD00301L,Ottimo istituto,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,Positive
191,29805,TNTD00301L,Ottimo liceo scientifico sportivo,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,Positive
192,29805,TNTD00301L,Bello l'indirizzo sportivo,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,Positive
193,29805,TNTD00301L,Bella scuola,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,Positive
194,29806,TNPS00301R,Tanti insegnanti pensano solo al programma senza stimolare e valorizzare i ragazzi. Anni fa non era così,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE,Negative
195,29806,TNPS00301R,bella scuola con vari indirizzi utili per il tuo insegnamento scolastico,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE,Positive
196,29806,TNPS00301R,Ottima scuola e bravissimi insegnanti,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE,Positive
197,29806,TNPS00301R,Bello l'indirizzo conduzione del mezzo aereo,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE,Positive
198,29806,TNPS00301R,Ottimo istituto,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE,Positive
199,29806,TNPS00301R,Ottimo liceo scientifico sportivo,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE,Positive
200,29806,TNPS00301R,Bello l'indirizzo sportivo,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE,Positive
201,29806,TNPS00301R,Bella scuola,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE,Positive
202,29807,TNPS00301R,Tanti insegnanti pensano solo al programma senza stimolare e valorizzare i ragazzi. Anni fa non era così,LICEO SCIENTIFICO,Negative
203,29807,TNPS00301R,bella scuola con vari indirizzi utili per il tuo insegnamento scolastico,LICEO SCIENTIFICO,Positive
204,29807,TNPS00301R,Ottima scuola e bravissimi insegnanti,LICEO SCIENTIFICO,Positive
205,29807,TNPS00301R,Bello l'indirizzo conduzione del mezzo aereo,LICEO SCIENTIFICO,Positive
206,29807,TNPS00301R,Ottimo istituto,LICEO SCIENTIFICO,Positive
207,29807,TNPS00301R,Ottimo liceo scientifico sportivo,LICEO SCIENTIFICO,Positive
208,29807,TNPS00301R,Bello l'indirizzo sportivo,LICEO SCIENTIFICO,Positive
209,29807,TNPS00301R,Bella scuola,LICEO SCIENTIFICO,Positive
210,29808,TNPS00301R,Tanti insegnanti pensano solo al programma senza stimolare e valorizzare i ragazzi. Anni fa non era così,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Negative
211,29808,TNPS00301R,bella scuola con vari indirizzi utili per il tuo insegnamento scolastico,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Positive
212,29808,TNPS00301R,Ottima scuola e bravissimi insegnanti,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Positive
213,29808,TNPS00301R,Bello l'indirizzo conduzione del mezzo aereo,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Positive
214,29808,TNPS00301R,Ottimo istituto,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Positive
215,29808,TNPS00301R,Ottimo liceo scientifico sportivo,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Positive
216,29808,TNPS00301R,Bello l'indirizzo sportivo,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Positive
217,29808,TNPS00301R,Bella scuola,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Positive
218,29816,TNSD020011,"Ho frequentato questa scuola per 5 anni, ed dopo tutto questo tempo non posso che consigliarla ( anche se con tutti i suoi difetti )...","LICEO ARTISTICO ""Depero""- ROVERETO",Negative
219,29817,TNSD02000X,"Arte con la ""A""  maiuscola e arte a 360° - Design, metalli oreficeria, arredamento legno, industria - Arti Figurative pittoriche e scultoree- Architettura e ambiente - Audiovisivo e Multimedialità","LICEO ARTISTICO ""Vittoria"" - Trento",Positive
220,29817,TNSD02000X,la scuola è fantastica (anche se cade a pezzi) ma fanno di tutto per mandarla avanti e renderla sempre più migliore. Ti da tantissime opportunità di scelta per il mondo del lavoro e i professori sono fantastici perchè pretendono tanto dagli studenti ma danno tanto loro e ci mettono tanto cuore.Se dovete scielgliere il liceo artistico sciegliete il vittoriala scuola è fantastica (anche se cade a pezzi) ma fanno di tutto per mandarla avanti e renderla sempre più migliore. Ti da tantissime opportunità di scelta per il mondo del lavoro e i professori sono fantastici perchè pretendono tanto dagli …Altro,"LICEO ARTISTICO ""Vittoria"" - Trento",Positive
221,29817,TNSD02000X,"La struttura della scuola necessita assolutamente di una ristrutturazione,infatti non consente nemmeno agli stessi studenti di lavorare al massimo delle loro possibilità e in sicurezza.","LICEO ARTISTICO ""Vittoria"" - Trento",Negative
222,29817,TNSD02000X,Nulla da dire per personale e professori ma la struttura è a limite della decenza...decadente e pericoloso per gli stessi studenti.Aspettando che la provincia si decida a cambiare sede.,"LICEO ARTISTICO ""Vittoria"" - Trento",Negative
223,29817,TNSD02000X,Credetemi quando dico che qui c'è un Esperienza e accoglienza stupenda staff e Responsabili preparati e sempre molto cordiali 100 ringraziamenti  di 💚a tutti voi per quello che fate per i nostri ragazzi,"LICEO ARTISTICO ""Vittoria"" - Trento",Positive
224,29821,TNTD035003,"Da qualche anno l'Istituto è cresciuto nella qualità dell'offerta formativa. Le novità più importanti riguardano la nascita del liceo delle Scienze Umane quadriennale (che permette di raggiungere il diploma in soli 4 anni, come in gran parte dei Paesi europei), unico nel suo genere in tutto il Triveneto e il liceo artistico a indirizzo grafica. Docenti preparati, motivati e selezionati accompagnano i ragazzi nella crescita umana, nello sviluppo di competenze disciplinari e trasversali. All'interno dell'Istituto ci sono anche gli altri ordini di scuola: infanzia, primaria, secondaria di primo grado (scuola media).Da qualche anno l'Istituto è cresciuto nella qualità dell'offerta formativa. Le novità più importanti riguardano la nascita del liceo delle Scienze Umane quadriennale (che permette di raggiungere il diploma in soli 4 anni, come in gran …Altro",ISTITUTO TECNICO PER IL SETTORE ECONOMICO,Positive
225,29821,TNTD035003,Resterà per sempre il top delle scuole,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,Neutral
226,29821,TNTD035003,"Dovrebbero trovare un'intesa perché gli studenti di altri istituti scolastici che vogliono usufruire della mensa non trovino tanta burocrazia per accedere ad essa, ad ogni modo sarà mia cura muovermi in sede diversa per capire il perché di tutto...",ISTITUTO TECNICO PER IL SETTORE ECONOMICO,Neutral
227,29821,TNTD035003,Mi avete bocciato in questa scuola...voto 5 stelle,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,Neutral
228,29821,TNTD035003,La migliore scuola!,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,Positive
229,29821,TNTD035003,Paga per vincere Pay to win,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,Neutral
230,29821,TNTD035003,amo questo posto I love this place,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,Positive
231,29822,TNTD035003,"Da qualche anno l'Istituto è cresciuto nella qualità dell'offerta formativa. Le novità più importanti riguardano la nascita del liceo delle Scienze Umane quadriennale (che permette di raggiungere il diploma in soli 4 anni, come in gran parte dei Paesi europei), unico nel suo genere in tutto il Triveneto e il liceo artistico a indirizzo grafica. Docenti preparati, motivati e selezionati accompagnano i ragazzi nella crescita umana, nello sviluppo di competenze disciplinari e trasversali. All'interno dell'Istituto ci sono anche gli altri ordini di scuola: infanzia, primaria, secondaria di primo grado (scuola media).Da qualche anno l'Istituto è cresciuto nella qualità dell'offerta formativa. Le novità più importanti riguardano la nascita del liceo delle Scienze Umane quadriennale (che permette di raggiungere il diploma in soli 4 anni, come in gran …Altro",ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,Positive
232,29822,TNTD035003,Resterà per sempre il top delle scuole,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,Neutral
233,29822,TNTD035003,"Dovrebbero trovare un'intesa perché gli studenti di altri istituti scolastici che vogliono usufruire della mensa non trovino tanta burocrazia per accedere ad essa, ad ogni modo sarà mia cura muovermi in sede diversa per capire il perché di tutto...",ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,Neutral
234,29822,TNTD035003,Mi avete bocciato in questa scuola...voto 5 stelle,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,Neutral
235,29822,TNTD035003,La migliore scuola!,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,Positive
236,29822,TNTD035003,Paga per vincere Pay to win,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,Neutral
237,29822,TNTD035003,amo questo posto I love this place,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,Positive
238,29823,TNPM015003,"Da qualche anno l'Istituto è cresciuto nella qualità dell'offerta formativa. Le novità più importanti riguardano la nascita del liceo delle Scienze Umane quadriennale (che permette di raggiungere il diploma in soli 4 anni, come in gran parte dei Paesi europei), unico nel suo genere in tutto il Triveneto e il liceo artistico a indirizzo grafica. Docenti preparati, motivati e selezionati accompagnano i ragazzi nella crescita umana, nello sviluppo di competenze disciplinari e trasversali. All'interno dell'Istituto ci sono anche gli altri ordini di scuola: infanzia, primaria, secondaria di primo grado (scuola media).Da qualche anno l'Istituto è cresciuto nella qualità dell'offerta formativa. Le novità più importanti riguardano la nascita del liceo delle Scienze Umane quadriennale (che permette di raggiungere il diploma in soli 4 anni, come in gran …Altro",LICEO ARTISTICO,Positive
